dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,tree,13,3,in_domain,r2_realistic,learned_alpha,1.0,0.0,1.8123964063222788,1.1645807874091623,2.40625,2.2380834026249623,2.268421416716023,0.021862852046201517,0.90625,3.996561645180918e-05,0.9840625000000001,0.90625
adult,tree,13,3,in_domain,r2_realistic,learned_router,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,learned_router_no_geometry,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,learned_router_no_shift,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,nn_positive_train,1.0,0.0,5.216365632779459,2.182640345165714,5.6875,1.8728093584301204,5.781662036543977,3.535103471874155,,8.937531674746424e-07,0.0,0.0
adult,tree,13,3,in_domain,r2_realistic,projection_only,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,rule_router,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,safe_router,0.9375,0.0625,1.60107701718857,1.0538145217017394,2.2333333333333334,2.2105196887589664,2.216662360146288,-0.029896204523533837,0.96875,0.0005887562438147143,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,utility_router,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,utility_router_guarded,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,utility_router_no_geometry,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,in_domain,r2_realistic,utility_router_no_shift,1.0,0.0,1.792754691106197,1.1623974293731667,2.34375,2.2441091570908323,2.246558564669822,0.0,0.96875,7.171867764554918e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,cascade_exact_auto,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,0.042783169263902195,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,exact_tree_milp,1.0,0.0,2.626076653032645,1.6437632170862104,3.1538461538461537,2.480143593144243,3.155790499696589,2.669710548357347e-08,0.0,0.05048166156316606,-1.0,0.0
adult,tree,13,3,subgroup_shift,r2_realistic,fixed_blend,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,fixed_blend_no_repair,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,3.6615305221997774e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,knn_mean_k5,1.0,0.0,6.888375158205922,2.641019782610125,7.615384615384615,2.1117447334918755,7.585906098998934,4.43011562599945,,1.0846146883872839e-06,0.0,0.0
adult,tree,13,3,subgroup_shift,r2_realistic,learned_alpha,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,3.572308924049139e-05,0.9930769230769231,0.9230769230769231
adult,tree,13,3,subgroup_shift,r2_realistic,learned_router,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,learned_router_no_geometry,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,learned_router_no_shift,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,nn_positive_train,1.0,0.0,6.33304879412684,2.5225875461140452,6.769230769230769,2.1413111139747403,6.992706999684589,3.8369165266851053,,8.846221205133659e-07,0.0,0.0
adult,tree,13,3,subgroup_shift,r2_realistic,projection_only,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,rule_router,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,safe_router,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,utility_router,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,utility_router_guarded,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,utility_router_no_geometry,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
adult,tree,13,3,subgroup_shift,r2_realistic,utility_router_no_shift,1.0,0.0,2.626076626419693,1.6437632166860796,3.1538461538461537,2.4801435925832247,3.155790472999484,0.0,0.9230769230769231,8.030785605884515e-06,1.0,1.0
bank,tree,7,3,covariate_shift,r2_realistic,cascade_exact_auto,1.0,0.0,3.955101059699994,1.7876698429141125,5.055555555555555,2.6723495470983223,4.60873126954252,-108.87829597469576,0.5,0.02368628332624212,0.5416666666666666,0.3888888888888889
bank,tree,7,3,covariate_shift,r2_realistic,exact_tree_milp,1.0,0.0,1.2572740722873343,0.9348931589447642,1.6111111111111112,2.978291354771654,1.7845733310586378,-111.70245391317967,0.1111111111111111,0.08359091666190782,-1.0,0.0
bank,tree,7,3,covariate_shift,r2_realistic,fixed_blend,0.8888888888888888,0.0,6.464818239215204,2.4412611692290955,8.5,2.475683990960368,118.37228194897037,4.885254704732083,0.1111111111111111,0.00027044998326649267,0.25,0.0
bank,tree,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,0.8888888888888888,0.0,6.464818239215204,2.4412611692290955,8.5,2.475683990960368,118.37228194897037,4.885254704732083,0.1111111111111111,0.00018996110884472728,0.25,0.0
bank,tree,7,3,covariate_shift,r2_realistic,knn_mean_k5,1.0,0.0,6.367439414091032,2.405821534386216,8.38888888888889,2.423875152845136,7.150465131462247,-106.33656211277605,,9.611119619674153e-07,0.0,0.0
bank,tree,7,3,covariate_shift,r2_realistic,learned_alpha,0.7777777777777778,0.0,1.5996969305876594,0.9651127974631277,3.7777777777777777,2.8058563480837218,224.43168649391134,110.94465924967304,0.7777777777777778,0.000274927775737726,0.893333333333335,0.2777777777777778
bank,tree,7,3,covariate_shift,r2_realistic,learned_router,0.8888888888888888,0.0,4.350894561296205,1.894809185911898,5.555555555555555,2.6254204720137464,116.13359652098714,2.6465692767488584,0.5555555555555556,0.0001458499981607828,0.5833333333333334,0.4444444444444444
bank,tree,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,0.7777777777777778,0.0,4.89768153205981,1.9138369959418169,6.444444444444445,2.612745454213786,227.83403779463632,114.34701055039801,0.2777777777777778,0.00018862777829377187,0.4583333333333333,0.2777777777777778
bank,tree,7,3,covariate_shift,r2_realistic,learned_router_no_shift,0.8888888888888888,0.0,4.350894561296205,1.894809185911898,5.555555555555555,2.6254204720137464,116.13359652098714,2.6465692767488584,0.5555555555555556,0.0001458499981607828,0.5833333333333334,0.4444444444444444
bank,tree,7,3,covariate_shift,r2_realistic,nn_positive_train,1.0,0.0,6.869722036901837,2.565990562803753,8.5,2.4856320002632017,7.667566836941317,-105.81946040729697,,1.0166679405503803e-06,0.0,0.0
bank,tree,7,3,covariate_shift,r2_realistic,projection_only,0.3888888888888889,0.0,1.1409287766746827,0.822966456780381,1.6111111111111112,2.84921237897414,612.7599773001874,499.2729500559492,0.5,7.288912052495612e-06,1.0,1.0
bank,tree,7,3,covariate_shift,r2_realistic,rule_router,0.3888888888888889,0.0,1.1409287766746827,0.822966456780381,1.6111111111111112,2.84921237897414,612.7599773001874,499.2729500559492,0.5,7.288912052495612e-06,1.0,1.0
bank,tree,7,3,covariate_shift,r2_realistic,safe_router,0.4444444444444444,0.5555555555555556,2.163463759121039,1.4517948104518779,2.375,2.7928415692897044,3.4625343070261962,-110.02449293721209,0.6111111111111112,0.005800133338198066,0.5833333333333334,0.4444444444444444
bank,tree,7,3,covariate_shift,r2_realistic,utility_router,0.8888888888888888,0.0,4.608069152734564,1.9956449103027052,5.888888888888889,2.6035558987613374,116.40415809310431,2.9171308488660324,0.5,0.00016349999027119743,0.5416666666666666,0.3888888888888889
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_guarded,0.8888888888888888,0.0,4.608069152734564,1.9956449103027052,5.888888888888889,2.6035558987613374,116.40415809310431,2.9171308488660324,0.5,0.00016349999027119743,0.5416666666666666,0.3888888888888889
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,0.8888888888888888,0.0,6.464818239215204,2.4412611692290955,8.5,2.475683990960368,118.37228194897037,4.885254704732083,0.1111111111111111,0.00027044998326649267,0.25,0.0
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_no_shift,0.8888888888888888,0.0,4.608069152734564,1.9956449103027052,5.888888888888889,2.6035558987613374,116.40415809310431,2.9171308488660324,0.5,0.00016349999027119743,0.5416666666666666,0.3888888888888889
bank,tree,7,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,1.0,0.0,3.628737080381558,1.7369790906724902,4.5,2.4879872024569343,4.226935160750098,-164.62256298427275,0.2777777777777778,0.018739049989057496,0.4166666666666667,0.2222222222222222
bank,tree,7,3,exemplar_mismatch,r2_realistic,exact_tree_milp,1.0,0.0,1.29320829279358,0.9590083846535609,1.6111111111111112,2.7218005154017706,1.7820339256594009,-167.06746421936344,0.05555555555555555,0.08431887776694363,-1.0,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend,0.8333333333333334,0.0,5.4778860786180585,2.2715526282964804,6.722222222222222,2.29144648290365,172.82438082883138,3.974882683808549,0.05555555555555555,0.00027257777077870234,0.25,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,0.8333333333333334,0.0,5.4778860786180585,2.2715526282964804,6.722222222222222,2.29144648290365,172.82438082883138,3.974882683808549,0.05555555555555555,0.00018823334378086857,0.25,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,1.0,0.0,5.842645136178869,2.3486475160866718,7.333333333333333,2.2369981559298524,6.544861526235014,-162.30463661878784,,9.166736466189226e-07,0.0,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_alpha,0.6666666666666666,0.0,1.2010084276234718,0.8387526631673528,3.111111111111111,2.573020281530838,335.075850358742,166.22635221371917,0.6666666666666666,0.00034862220571893785,0.890534722222224,0.1111111111111111
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router,0.8333333333333334,0.0,3.2871946677395587,1.6509953623086946,4.0,2.4958648601941587,170.52824106343533,1.6787429184125082,0.5,0.00013339998097055487,0.625,0.5
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,0.7777777777777778,0.0,3.8733119716494966,1.7740992075499429,4.777777777777778,2.3403629469813985,226.68547752480782,57.835979379784966,0.2777777777777778,0.00017942221085023548,0.5,0.3333333333333333
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,0.8333333333333334,0.0,3.2871946677395587,1.6509953623086946,4.0,2.4958648601941587,170.52824106343533,1.6787429184125082,0.5,0.00013339998097055487,0.625,0.5
bank,tree,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,1.0,0.0,5.8652913765614025,2.4304652698357563,6.722222222222222,2.2768053248976314,6.542923286407158,-162.30657485861568,,9.944520166350735e-07,0.0,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,projection_only,0.3888888888888889,0.0,1.1377725616369778,0.8134750437284278,1.6111111111111112,2.5900163149304003,612.7179416755431,443.8684435305203,0.5,7.99444064290987e-06,1.0,1.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,rule_router,0.3888888888888889,0.0,1.1377725616369778,0.8134750437284278,1.6111111111111112,2.5900163149304003,612.7179416755431,443.8684435305203,0.5,7.99444064290987e-06,1.0,1.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,safe_router,0.4444444444444444,0.5555555555555556,2.292414230609369,1.5058329964935793,2.5,2.551478610162828,3.5065325415236623,-165.34296560349918,0.6111111111111112,0.00537312220937262,0.625,0.5
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router,0.8333333333333334,0.0,4.320253549473772,1.988439814102918,5.333333333333333,2.4425764657490436,171.6199733526695,2.770475207646628,0.2777777777777778,0.0002152777613244123,0.4166666666666667,0.2222222222222222
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,0.8333333333333334,0.0,4.320253549473772,1.988439814102918,5.333333333333333,2.4425764657490436,171.6199733526695,2.770475207646628,0.2777777777777778,0.0002152777613244123,0.4166666666666667,0.2222222222222222
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,0.8333333333333334,0.0,5.241867507050667,2.213211589441485,6.444444444444445,2.3113149571664766,172.57745363951454,3.7279554944916913,0.05555555555555555,0.0002590777779308458,0.2916666666666667,0.05555555555555555
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,0.8333333333333334,0.0,4.320253549473772,1.988439814102918,5.333333333333333,2.4425764657490436,171.6199733526695,2.770475207646628,0.2777777777777778,0.0002152777613244123,0.4166666666666667,0.2222222222222222
bank,tree,7,3,in_domain,r2_realistic,cascade_exact_auto,1.0,0.0,3.67516159529715,1.71745806089976,4.444444444444445,2.3724783820332123,4.253255574824355,-164.7528715253588,0.3333333333333333,0.02357832222090413,0.4166666666666667,0.2222222222222222
bank,tree,7,3,in_domain,r2_realistic,exact_tree_milp,1.0,0.0,1.29320829279358,0.9590083846535609,1.6111111111111112,2.7218005154017706,1.7820339256594009,-167.22409317452377,0.1111111111111111,0.08428745554475528,-1.0,0.0
bank,tree,7,3,in_domain,r2_realistic,fixed_blend,0.8333333333333334,0.0,5.276624521087679,2.1993400715026197,6.444444444444445,2.1252964815108646,172.5843078822032,3.57818078202002,0.1111111111111111,0.0002685166675493949,0.25,0.0
bank,tree,7,3,in_domain,r2_realistic,fixed_blend_no_repair,0.8333333333333334,0.0,5.276624521087679,2.1993400715026197,6.444444444444445,2.1252964815108646,172.5843078822032,3.57818078202002,0.1111111111111111,0.0002050277932236592,0.25,0.0
bank,tree,7,3,in_domain,r2_realistic,knn_mean_k5,1.0,0.0,5.301909755836034,2.2072995427942446,6.777777777777778,2.1384964871056487,5.9615731177907705,-163.0445539823924,,9.722231576840084e-07,0.0,0.0
bank,tree,7,3,in_domain,r2_realistic,learned_alpha,0.6666666666666666,0.0,1.2986937887768837,0.8862240115646822,3.0555555555555554,2.5535952472997914,335.16784418698296,166.1617170867998,0.6111111111111112,0.00034351110096193023,0.8725555555555572,0.1111111111111111
bank,tree,7,3,in_domain,r2_realistic,learned_router,0.8333333333333334,0.0,4.106574638285485,1.8766211266602935,4.944444444444445,2.2968323276118507,171.36498837631615,2.358861276132975,0.4444444444444444,0.00018227220668147007,0.5,0.3333333333333333
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_geometry,0.6666666666666666,0.0,3.478061789538417,1.5229762130447546,4.333333333333333,2.3177720718796095,337.3757276003204,168.36960050013715,0.3888888888888889,0.0001599444270444413,0.5833333333333334,0.4444444444444444
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_shift,0.8333333333333334,0.0,4.106574638285485,1.8766211266602935,4.944444444444445,2.2968323276118507,171.36498837631615,2.358861276132975,0.4444444444444444,0.00018227220668147007,0.5,0.3333333333333333
bank,tree,7,3,in_domain,r2_realistic,nn_positive_train,1.0,0.0,5.671016706888411,2.3551102209282715,6.444444444444445,2.1043968770112707,6.3088984606623235,-162.69722863952086,,1.005550277315908e-06,0.0,0.0
bank,tree,7,3,in_domain,r2_realistic,projection_only,0.3888888888888889,0.0,1.1377725616369778,0.8134750437284278,1.6111111111111112,2.5900163149304003,612.7179416755431,443.71181457536,0.5555555555555556,7.355540421687894e-06,1.0,1.0
bank,tree,7,3,in_domain,r2_realistic,rule_router,0.3888888888888889,0.0,1.1377725616369778,0.8134750437284278,1.6111111111111112,2.5900163149304003,612.7179416755431,443.71181457536,0.5555555555555556,7.355540421687894e-06,1.0,1.0
bank,tree,7,3,in_domain,r2_realistic,safe_router,0.3333333333333333,0.6666666666666666,2.1934114775239677,1.4834105561478046,2.1666666666666665,2.6126234368914214,3.6123126134873766,-165.3938144866958,0.5555555555555556,0.005309238881131427,0.5,0.3333333333333333
bank,tree,7,3,in_domain,r2_realistic,utility_router,0.8333333333333334,0.0,4.348205848334623,1.9625225563886994,5.277777777777778,2.2720023900455852,171.61956176239698,2.613434662213839,0.3333333333333333,0.00021496666077938344,0.4166666666666667,0.2222222222222222
bank,tree,7,3,in_domain,r2_realistic,utility_router_guarded,0.8333333333333334,0.0,4.348205848334623,1.9625225563886994,5.277777777777778,2.2720023900455852,171.61956176239698,2.613434662213839,0.3333333333333333,0.00021496666077938344,0.4166666666666667,0.2222222222222222
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_geometry,0.8333333333333334,0.0,5.276624521087679,2.1993400715026197,6.444444444444445,2.1252964815108646,172.5843078822032,3.57818078202002,0.1111111111111111,0.0002685166675493949,0.25,0.0
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_shift,0.8333333333333334,0.0,4.348205848334623,1.9625225563886994,5.277777777777778,2.2720023900455852,171.61956176239698,2.613434662213839,0.3333333333333333,0.00021496666077938344,0.4166666666666667,0.2222222222222222
bank,tree,7,3,subgroup_shift,r2_realistic,cascade_exact_auto,1.0,0.0,4.790073262905798,2.0769168838504064,5.6,2.4720625302102075,5.440882642437328,1.2305678636279105,0.6,0.0002135799964889884,0.4,0.2
bank,tree,7,3,subgroup_shift,r2_realistic,exact_tree_milp,1.0,0.0,1.727174701113659,1.2020177818956979,2.0,3.000089566291333,2.277188136057359,-1.93312664275206,0.4,0.08138794002588838,-1.0,0.0
bank,tree,7,3,subgroup_shift,r2_realistic,fixed_blend,1.0,0.0,5.86482405953221,2.347005813175738,6.8,2.2588053360643947,6.543644859941869,2.3333300811324507,0.4,0.0002648599911481142,0.25,0.0
bank,tree,7,3,subgroup_shift,r2_realistic,fixed_blend_no_repair,1.0,0.0,5.86482405953221,2.347005813175738,6.8,2.2588053360643947,6.543644859941869,2.3333300811324507,0.4,0.00017436002381145954,0.25,0.0
bank,tree,7,3,subgroup_shift,r2_realistic,knn_mean_k5,1.0,0.0,5.699121336605893,2.395364670361027,6.4,2.2364519907614087,6.354589135220105,2.144274356410686,,8.399831131100654e-07,0.0,0.0
bank,tree,7,3,subgroup_shift,r2_realistic,learned_alpha,0.6,0.0,1.698084392954641,1.173177659617824,3.2,2.770383662890787,402.2736419423883,398.0633271635789,0.6,0.0003046399913728237,0.9565000000000013,0.2
bank,tree,7,3,subgroup_shift,r2_realistic,learned_router,1.0,0.0,4.18632873924648,1.9285931883895884,4.8,2.507689776310292,4.802482205693024,0.5921674268836052,0.8,0.00016281998250633478,0.55,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,learned_router_no_geometry,1.0,0.0,5.86482405953221,2.347005813175738,6.8,2.2588053360643947,6.543644859941869,2.3333300811324507,0.4,0.0002648599911481142,0.25,0.0
bank,tree,7,3,subgroup_shift,r2_realistic,learned_router_no_shift,1.0,0.0,4.18632873924648,1.9285931883895884,4.8,2.507689776310292,4.802482205693024,0.5921674268836052,0.8,0.00016281998250633478,0.55,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,nn_positive_train,1.0,0.0,6.26215696921835,2.4846223323000345,6.8,2.2077452555750874,6.933318757554614,2.7230039787451945,,9.800074622035027e-07,0.0,0.0
